chr3	.	.	185919437	185919496	.	-	.	TRA2B	t	0.9999995823870547	0.34514855288373103	3	3	True	True	True
chr3	.	.	185921104	185921187	.	-	.	TRA2B	s	0.9999999999374636	-0.33943076319920806	3	3	True	True	True
chr3	.	.	49716393	49716477	.	+	.	RNF123	s	0.9999999999621397	0.44109155881205936	3	3	True	False	True
chr1	.	.	1628966	1629311	.	+	.	MIB2	s	0.9999999998253574	-0.4959024458207753	2	3	False	False	True
chr1	.	.	1628258	1628399	.	+	.	MIB2	t	0.9999999999999993	0.6375570151397392	2	3	False	True	True
chr1	.	.	1616508	1616614	.	+	.	MIB2	s	0.9881012716667403	0.37750128862515325	2	2	False	True	False
chr1	.	.	1626837	1626999	.	+	.	MIB2	s	0.9999999990597769	-0.5763109629802596	1	2	False	False	False
chr1	.	.	1624795	1624901	.	+	.	MIB2	s	0.9999980618520216	-0.5101398629036233	3	3	False	True	True
chr1	.	.	1627673	1627865	.	+	.	MIB2	t	0.9999896603054088	0.5197367747459709	1	2	False	False	False
chr1	.	.	1626398	1626754	.	+	.	MIB2	t	0.9999999530077521	0.5071313064475701	7	4	True	True	True
chr1	.	.	1625286	1625428	.	+	.	MIB2	s	0.9954327534851967	0.4119962866705986	6	3	True	True	True
chr1	.	.	1623389	1623699	.	+	.	MIB2	t	0.9947804566894941	0.4300624989321084	3	3	False	True	True
chr1	.	.	1627277	1627449	.	+	.	MIB2	t	0.9999999999999986	0.653141416299767	8	5	True	True	True
chr1	.	.	1629639	1629704	.	+	.	MIB2	t	1.0	-0.5353418260509061	2	3	False	False	True
chr1	.	.	1625546	1625773	.	+	.	MIB2	s	1.0	0.6819322667459359	7	5	True	True	True
chr1	.	.	1628489	1628841	.	+	.	MIB2	s	0.9999999187740743	0.5287676624911137	4	2	True	True	False
chr18	.	.	50273564	50273863	.	-	.	MBD1	t	0.9687167784458808	-0.2961664684199139	4	4	False	True	True
chr18	.	.	50274977	50275045	.	-	.	MBD1	s	0.9999994810139599	0.4314649260895951	3	3	False	True	True
chr18	.	.	50275600	50275728	.	-	.	MBD1	s	1.0	-0.5855425018984397	2	3	False	False	True
chr18	.	.	50275129	50275245	.	-	.	MBD1	t	1.0	0.6201153962149613	2	3	False	False	True
chr13	.	.	37051488	37051583	.	-	.	SUPT20H	s	0.9910773650802386	0.3119213966286961	2	3	False	False	True
chr13	.	.	37024035	37024193	.	-	.	SUPT20H	s	0.9800114265421102	0.3134868494384262	5	4	False	True	True
chr14	.	.	23565456	23565701	.	-	.	AP1G2	s	0.9669713227479357	0.2955961355052074	2	3	True	False	True
chr14	.	.	23565787	23566029	.	-	.	AP1G2	s	0.9841797099831409	0.301625267822828	3	3	True	True	True
chrX	.	.	78043317	78043434	.	+	.	ATP7A	s	0.9579390100005223	-0.3154643778152029	1	2	False	False	False
chr8	.	.	23302027	23302163	.	-	.	LOXL2	s	0.9532206991600422	0.3554118172387378	2	3	False	False	True
chr8	.	.	143692245	143692330	.	+	.	ZNF707	t	0.9998031040428997	0.6167757696347232	2	3	False	False	True
chr12	.	.	26914408	26914578	.	-	.	INTS13	t	0.9999640840489221	0.3989783424893118	3	3	False	True	True
chr12	.	.	26916002	26916180	.	-	.	INTS13	s	0.9998073474336067	0.3843504309102786	3	3	False	True	True
chr_	.	.	110067347	110067396	.	strand_	.	TMEM164	t	0.9903236483701696	0.394750986409407	6	7	False	False	True
chr16	.	.	74912117	74912362	.	-	.	WDR59	s	0.951140271671039	0.3040719272430774	2	3	False	False	True
chr16	.	.	74909501	74909657	.	-	.	WDR59	t	0.9996304666483485	0.37564206083812596	2	3	False	False	True
chr20	.	.	419558	419731	.	+	.	RBCK1	s	0.991909831566417	-0.3275105052116928	3	4	False	False	True
chr16	.	.	3023847	3024132	.	-	.	HCFC1R1	s	0.986835733142019	-0.3311661999627147	5	4	False	True	True
chr11	.	.	125609434	125609589	.	+	.	STT3A	s	0.964490223637305	0.28896224611524524	3	4	False	False	True
chr14	.	.	91114073	91114528	.	+	.	DGLUCY	s	0.9960972413046274	0.34322205953551094	5	4	True	False	True
chr14	.	.	91145221	91145313	.	+	.	DGLUCY	t	0.9999996609056161	0.6821894854718495	3	3	True	False	True
chr14	.	.	91157639	91157690	.	+	.	DGLUCY	t	0.9979105382776267	0.3342674938157647	9	7	True	False	True
chr14	.	.	91173289	91173790	.	+	.	DGLUCY	t	0.9999997384629843	0.53992770876712	3	3	True	False	True
chr14	.	.	91224684	91225632	.	+	.	DGLUCY	t	0.9889791755332149	0.44532506791342813	4	4	True	False	True
chr12	.	.	109477410	109478109	.	+	.	UBE3B	s	0.9668062305418456	0.33427096976729315	4	3	True	False	True
chr12	.	.	109489919	109490004	.	+	.	UBE3B	s	0.9996626783306556	0.3930324399875832	2	3	False	False	True
chr7	.	.	96277196	96277338	.	-	.	SLC25A13	s	1.0	-0.7640042633073141	2	3	False	False	True
chr7	.	.	96208838	96208977	.	-	.	SLC25A13	t	1.0	0.8186860233036671	3	3	True	False	True
chr7	.	.	96191109	96191247	.	-	.	SLC25A13	s	0.9827952985742724	0.36544455171654044	2	3	False	False	True
chr19	.	.	17210715	17210852	.	+	.	MYO9B	t	1.0	0.9741853188981227	2	3	False	False	True
chr19	.	.	17209586	17209709	.	+	.	MYO9B	s	1.0	0.9743588839147047	2	3	False	False	True
chr12	.	.	131979694	131979793	.	+	.	EP400	s	0.9999999561670083	-0.4598953466095905	4	3	True	False	True
chr12	.	.	131982093	131982478	.	+	.	EP400	t	1.0	0.7145048173589806	3	3	True	False	True
chr10	.	.	109877790	109877867	.	-	.	XPNPEP1	s	0.9985482806161886	-0.35511777247753906	2	3	False	False	True
chr16	.	.	89870050	89871319	.	+	.	SPIRE2	t	0.9809460142191881	-0.541259943467316	2	3	False	False	True
chr16	.	.	89863476	89863610	.	+	.	SPIRE2	s	0.9985693213854917	-0.6304289072803897	1	2	False	False	False
chr19	.	.	33112486	33112613	.	+	.	GPATCH1	s	0.9912252008606602	0.36698995579124793	2	2	True	False	False
chr20	.	.	49849579	49849680	.	+	.	SLC9A8	s	0.9995069018075279	0.4350490397015274	3	3	False	True	True
chr20	.	.	49855438	49855581	.	+	.	SLC9A8	t	0.9970351420430809	-0.3840431426722289	2	3	False	False	True
chr19	.	.	10921615	10923078	.	+	.	CARM1	t	0.9998287164014564	0.3798981158805631	2	3	False	False	True
chr19	.	.	53867883	53867948	.	+	.	MYADM	s	0.9999999999315695	0.43885091289330624	6	3	True	True	True
chr19	.	.	53868545	53868659	.	+	.	MYADM	s	1.0	-0.8409025586215044	3	2	False	True	False
chr19	.	.	53866371	53866417	.	+	.	MYADM	s	0.9994608266205504	-0.5540401532833321	3	2	False	True	False
chr12	.	.	22471967	22472065	.	-	.	C2CD5	t	0.9956339257261608	0.32680384783766314	2	3	False	False	True
chr12	.	.	22472744	22472807	.	-	.	C2CD5	s	0.9995198580493334	0.3311771068944753	2	3	False	False	True
chr12	.	.	22459492	22459542	.	-	.	C2CD5	s	0.9999775322323676	-0.5270360276291235	3	3	False	True	True
chr12	.	.	22458484	22458585	.	-	.	C2CD5	t	0.9999960277173761	-0.6196019802278289	3	3	False	True	True
chr12	.	.	22519115	22519239	.	-	.	C2CD5	s	0.969275539369475	-0.361260607043538	3	4	False	False	True
chr6	.	.	109000491	109000673	.	-	.	SESN1	s	0.9978748509199067	0.36878491426845034	3	3	False	True	True
chr6	.	.	108998513	108998755	.	-	.	SESN1	t	0.999414016422883	0.3925142442358092	3	3	False	True	True
chr6	.	.	109002278	109002343	.	-	.	SESN1	t	0.986025196992637	0.3439437252450295	4	5	False	False	True
chr11	.	.	59657530	59657724	.	-	.	PATL1	s	0.9999809228255665	0.3692123308334117	3	3	False	True	True
chr7	.	.	44074398	44074530	.	-	.	POLM	s	0.9992664039285872	-0.40040114830834206	4	3	False	True	True
chr12	.	.	122514712	122514854	.	-	.	RSRC2	s	0.9981161637763152	0.5001141322384006	2	3	False	False	True
chr12	.	.	122521385	122521428	.	-	.	RSRC2	s	0.961656844864046	0.2871447713605917	3	3	False	True	True
chr12	.	.	122522799	122522906	.	-	.	RSRC2	t	1.0	-0.6404775183111737	2	3	False	False	True
chr12	.	.	122520504	122520581	.	-	.	RSRC2	s	0.9999971384094135	-0.378451519094284	3	3	False	True	True
chr19	.	.	10670516	10670608	.	+	.	ILF3	t	0.9900573468142744	-0.2913473171313121	10	9	True	False	True
chr19	.	.	10666492	10666649	.	+	.	ILF3	t	0.9981927525470025	-0.5843163196403253	5	6	False	False	True
chr22	.	.	46281599	46281718	.	+	.	TTC38	t	0.9999999999987595	0.5522924925903885	3	3	False	True	True
chr1	.	.	42830768	42831115	.	+	.	ERMAP	s	0.9992371478586051	0.4742608296057885	1	2	False	False	False
chr8	.	.	23006728	23007746	.	+	.	RHOBTB2	s	1.0	0.699000881601309	1	2	False	False	False
chr8	.	.	23004425	23004626	.	+	.	RHOBTB2	s	0.9999999999948028	-0.5751804997797705	1	2	False	False	False
chr8	.	.	23017252	23020199	.	+	.	RHOBTB2	t	0.9999999798220152	-0.49805340201294224	2	3	False	True	True
chr8	.	.	23007993	23008117	.	+	.	RHOBTB2	s	0.9999999999999996	0.6219590503315247	2	3	True	False	True
chr8	.	.	23005372	23005785	.	+	.	RHOBTB2	s	0.9999999829491211	0.5009867194470012	3	3	True	False	True
chr3	.	.	33396745	33396878	.	-	.	UBP1	s	0.9942582512669388	-0.42472323676732615	2	3	False	False	True
chr2	.	.	70216404	70216499	.	-	.	TIA1	t	0.9996678482262027	0.327936570933134	3	3	True	False	True
chr2	.	.	70227735	70227822	.	-	.	TIA1	t	0.9999651294026627	0.35127092895980117	5	4	False	True	True
chr2	.	.	70229059	70229091	.	-	.	TIA1	s	1.0	0.5640057211461054	3	3	False	True	True
chr2	.	.	70225328	70225393	.	-	.	TIA1	t	0.9537052385419285	-0.3357069002849966	1	2	False	False	False
chr6	.	.	20124408	20124600	.	-	.	MBOAT1	t	0.9999997775957369	0.5168824786086004	4	4	False	True	True
chr6	.	.	20126517	20126700	.	-	.	MBOAT1	s	0.999999995204605	0.5470982274391751	3	3	False	True	True
chr13	.	.	110663525	110664046	.	-	.	CARS2	t	0.9820328686593417	-0.4167272995250906	2	3	False	False	True
chr12	.	.	95251940	95252071	.	+	.	VEZT	s	0.9986349913122088	-0.3903463345898005	6	6	False	True	True
chr12	.	.	95257150	95257239	.	+	.	VEZT	t	0.9976417311126526	0.3994311811439674	4	3	False	True	True
chr6	.	.	136277865	136278776	.	-	.	BCLAF1	s	0.9902599083934783	0.3648349912960749	2	2	False	True	False
chr6	.	.	136268162	136268339	.	-	.	BCLAF1	t	0.9999999997863955	0.3641642839586302	4	3	True	True	True
chr6	.	.	136269437	136269612	.	-	.	BCLAF1	s	1.0	0.42829100076618276	3	3	False	True	True
chr12	.	.	123754420	123754537	.	+	.	ATP6V0A2	s	0.9999841319550606	0.4489251211954329	2	3	False	False	True
chr12	.	.	123757927	123761755	.	+	.	ATP6V0A2	t	0.9552906537115857	0.297032854060409	5	5	False	True	True
chr12	.	.	123756815	123756986	.	+	.	ATP6V0A2	t	0.9994307000192996	0.40988523436510516	2	3	False	False	True
chr16	.	.	20737708	20737956	.	-	.	THUMPD1	t	0.9999999999986541	0.4046981702585062	4	4	False	True	True
chr16	.	.	20738897	20739071	.	-	.	THUMPD1	s	1.0	0.44424281409925886	3	3	False	True	True
chr4	.	.	38014509	38014973	.	+	.	TBC1D1	t	1.0	0.7480762976138118	3	4	False	False	True
chr4	.	.	38049618	38049898	.	+	.	TBC1D1	s	0.9999999822180105	-0.36713963178899967	5	4	True	False	True
chr4	.	.	38054199	38054338	.	+	.	TBC1D1	t	0.9530007755329545	-0.2740528007981149	4	4	True	False	True
chr8	.	.	53801799	53801896	.	-	.	ATP6V1H	t	0.9928092752497713	0.312969890938685	3	4	False	False	True
chr10	.	.	60138964	60139087	.	-	.	ANK3	t	0.9999999999646678	0.6424937418506254	4	5	False	False	True
chr10	.	.	60166824	60166896	.	-	.	ANK3	s	0.9998008536380292	0.5867803261721777	3	4	False	False	True
chr7	.	.	135168749	135169060	.	-	.	CYREN	s	0.992420468495646	-0.2889565122294783	6	4	True	False	True
chr7	.	.	135167732	135167807	.	-	.	CYREN	s	0.9916454381760139	-0.30129580800310796	2	3	False	False	True
chr7	.	.	135170002	135170645	.	-	.	CYREN	s	0.9999993991034056	-0.3946660777984656	4	2	True	False	False
chr7	.	.	135159793	135166871	.	-	.	CYREN	t	0.9918553393069781	-0.30385410355293385	2	3	False	False	True
chr1	.	.	91021273	91021483	.	-	.	ZNF644	s	0.9999990208354499	-0.8037559681107146	1	2	False	False	False
chr11	.	.	134393586	134393817	.	-	.	B3GAT1	s	0.9719041312285042	-0.33477500546057354	1	2	False	False	False
chr1	.	.	44354892	44355259	.	-	.	ERI3	s	0.9999668808797115	-0.44391969224472727	3	4	False	False	True
chr1	.	.	44352850	44352925	.	-	.	ERI3	t	0.9999986004548193	0.5189476736239478	2	3	False	False	True
chrY	.	.	12916847	12917060	.	+	.	DDX3Y	t	1.0	-0.50098672636976	4	3	False	True	True
chrY	.	.	12914564	12914649	.	+	.	DDX3Y	s	1.0	-0.5450653545037225	2	3	False	False	True
chrY	.	.	12915883	12916027	.	+	.	DDX3Y	s	1.0	-0.4657516410902711	1	2	False	False	False
chrY	.	.	12915630	12915774	.	+	.	DDX3Y	s	0.9999999999999998	0.3640587601727404	1	2	False	False	False
chrY	.	.	12915067	12915227	.	+	.	DDX3Y	s	1.0	0.5743622886708557	1	2	False	False	False
chrY	.	.	12904868	12904991	.	+	.	DDX3Y	s	0.9672750968183443	0.2612843225725184	2	2	True	False	False
chrY	.	.	12914884	12914982	.	+	.	DDX3Y	t	1.0	0.5468322201239817	2	3	False	False	True
chrY	.	.	12912727	12912882	.	+	.	DDX3Y	t	1.0	0.48867687144847477	2	3	False	False	True
chrY	.	.	12912963	12913062	.	+	.	DDX3Y	s	0.9855873667271159	0.26514799171939035	2	2	False	True	False
chrY	.	.	12913718	12913853	.	+	.	DDX3Y	s	0.9999999999999999	0.37064919565987287	2	3	False	False	True
chrY	.	.	12909360	12909407	.	+	.	DDX3Y	s	1.0	0.4178088425230688	2	3	False	False	True
chrY	.	.	12917403	12917542	.	+	.	DDX3Y	s	0.9999999999985236	0.3426982984094393	1	2	False	False	False
chrY	.	.	12916261	12916442	.	+	.	DDX3Y	s	0.9999999999998181	0.42482915044771596	2	3	False	False	True
chr10	.	.	119823071	119823199	.	+	.	INPP5F	s	0.9944662935879701	0.4631479497245933	3	3	False	True	True
chr10	.	.	119820846	119820917	.	+	.	INPP5F	t	1.0	0.842506711232369	3	4	False	False	True
chr10	.	.	16436943	16437047	.	+	.	PTER	s	0.9761581078379146	0.3312671025316624	4	5	False	False	True
chr15	.	.	73289146	73289238	.	+	.	NEO1	s	0.9555683875710783	0.32679107416205583	3	3	False	True	True
chr1	.	.	26432321	26432723	.	+	.	DHDDS	s	0.9977357104696137	0.4343762480554325	3	2	True	False	False
chr2	.	.	84841861	84842007	.	-	.	TRABD2A	s	0.9824591631216913	0.27646988953305046	5	4	False	True	True
chr2	.	.	84835919	84838241	.	-	.	TRABD2A	s	1.0	0.8783120227268962	3	4	False	False	True
chr2	.	.	84832055	84832145	.	-	.	TRABD2A	t	0.9999978750873184	0.536852776634594	5	6	False	False	True
chr2	.	.	84832388	84832495	.	-	.	TRABD2A	t	0.9999999999999992	0.9710471289548712	2	3	False	False	True
chr2	.	.	210018153	210018221	.	+	.	RPE	t	0.9904710256123901	0.5052322465429783	1	2	False	False	False
chr17	.	.	64519321	64519436	.	+	.	CEP95	t	0.9998736513479927	0.38455555445665035	3	4	False	False	True
chr17	.	.	64514229	64514358	.	+	.	CEP95	s	0.9586554962358967	0.3066555891954224	4	4	False	True	True
chr17	.	.	64531890	64532022	.	+	.	CEP95	t	0.9607205423260079	0.30216488999290614	3	3	True	False	True
chr8	.	.	108242112	108242346	.	-	.	EIF3E	s	0.9994495515015714	0.506948530788745	2	3	False	False	True
chr8	.	.	108243293	108243463	.	-	.	EIF3E	s	0.9999968391962245	-0.9083531033562173	1	2	False	False	False
chr18	.	.	2726452	2726524	.	+	.	SMCHD1	s	0.9766574546268145	0.2825189801182689	1	2	False	False	False
chr1	.	.	32817653	32817689	.	+	.	S100PBP	s	0.9999999726318135	-0.5355678645118356	2	3	False	False	True
chr1	.	.	11080764	11080912	.	-	.	EXOSC10	s	0.9636521486515055	0.28259942196122345	2	3	False	False	True
chr6	.	.	31970912	31971274	.	-	.	DXO	s	0.9999459597043414	0.4702109581934248	3	2	False	True	False
chr6	.	.	31970606	31970825	.	-	.	DXO	s	0.9999548175945793	-0.43154903839430303	2	2	False	True	False
chr6	.	.	31970109	31970203	.	-	.	DXO	s	0.9756225827009021	-0.30061259491073844	1	2	False	False	False
chr6	.	.	31970343	31970478	.	-	.	DXO	s	0.9998432635014847	0.39340434799159857	1	2	False	False	False
chr5	.	.	132760802	132760992	.	-	.	SEPTIN8	s	0.9998492616222301	0.4966304859814571	5	4	False	True	True
chr16	.	.	229279	229449	.	-	.	LUC7L	s	1.0	0.6230115958983565	2	3	False	False	True
chr16	.	.	220649	220747	.	-	.	LUC7L	s	0.9999999999991513	0.43529022985362753	4	3	True	True	True
chr16	.	.	227242	227336	.	-	.	LUC7L	t	1.0	0.6214173433754254	3	4	False	False	True
chr16	.	.	208078	208188	.	-	.	LUC7L	t	1.0	0.48687524005384936	4	4	True	False	True
chr16	.	.	67656424	67656645	.	+	.	CARMIL2	s	1.0	0.5743031205041805	3	3	False	True	True
chr16	.	.	67657221	67657316	.	+	.	CARMIL2	t	0.9999999989696332	0.44259742144112063	5	3	True	True	True
chr6	.	.	12015526	12015668	.	+	.	HIVEP1	t	0.9583606327338102	-0.36709463944821163	5	6	False	False	True
chr2	.	.	200856891	200856985	.	-	.	CLK1	t	0.9999460442256647	-0.35807290411623627	3	4	False	False	True
chr2	.	.	200861702	200861862	.	-	.	CLK1	s	0.9693348338154771	0.26566052833985315	2	3	False	False	True
chr2	.	.	200861238	200861466	.	-	.	CLK1	t	0.9697621272890974	-0.26185446318925565	2	3	False	False	True
chr14	.	.	100299015	100299173	.	-	.	SLC25A29	t	0.9993668022839903	0.7399183237744232	2	3	False	False	True
chr12	.	.	48930252	48931328	.	-	.	ARF3	t	0.9953462973287601	0.40767010597986136	2	3	False	False	True
chr15	.	.	43135512	43135649	.	+	.	TMEM62	s	0.9994747774046026	0.5164762825145421	3	4	False	False	True
chr15	.	.	43148755	43148879	.	+	.	TMEM62	t	0.9977152110542555	0.45032974563167893	3	4	False	False	True
chr15	.	.	43146493	43146634	.	+	.	TMEM62	t	0.9664287687027744	0.37836129212157693	2	3	False	False	True
chr14	.	.	35126735	35126782	.	+	.	PRORP	t	0.9977968009961549	0.39155367532217655	3	3	True	False	True
chr14	.	.	35122552	35122910	.	+	.	PRORP	s	0.9999999070998877	0.47311174930102307	8	4	True	True	True
chr12	.	.	120221315	120221758	.	-	.	PXN	s	0.9999999976944565	0.31589083299000403	8	6	True	True	True
chr12	.	.	120216273	120216581	.	-	.	PXN	t	1.0	0.7982533191900699	3	4	False	False	True
chr2	.	.	61190271	61190438	.	-	.	USP34	s	0.9999989291069256	0.3467317659818357	2	3	False	False	True
chr1	.	.	51836369	51836438	.	-	.	NRDC	t	0.9534480253539928	0.3054759651277387	3	3	False	True	True
chr2	.	.	202300234	202300367	.	+	.	NOP58	t	0.999999999774717	0.3642027950408632	2	3	False	False	True
chr2	.	.	202297845	202297906	.	+	.	NOP58	s	0.9973398357302065	0.2828602365495876	5	4	False	True	True
chr6	.	.	170578857	170578970	.	-	.	PDCD2	s	0.9999976637968891	0.34208817856574286	2	3	False	False	True
chr5	.	.	69592079	69595221	.	+	.	GTF2H2C	t	0.9999730697267047	-0.8447922121891447	3	4	False	True	True
chr5	.	.	69579021	69579108	.	+	.	GTF2H2C	s	0.9593605177511446	0.2766094871431297	2	3	False	False	True
chr2	.	.	131038853	131039032	.	+	.	ARHGEF4	s	0.9999999999999974	0.880181962316092	2	3	False	False	True
chr2	.	.	131041230	131041462	.	+	.	ARHGEF4	s	0.9912734457049358	0.4473895850470918	1	2	False	False	False
chr2	.	.	131040016	131040192	.	+	.	ARHGEF4	s	0.99995420709984	0.5812097143905282	1	2	False	False	False
chr6	.	.	130133843	130133905	.	+	.	L3MBTL3	t	0.9936195818615196	0.29700064241705115	2	3	False	False	True
chr6	.	.	130052859	130052991	.	+	.	L3MBTL3	s	0.9803336821026195	0.3156753291381952	2	3	False	False	True
chr6	.	.	130133452	130133719	.	+	.	L3MBTL3	s	0.9792803394243961	0.2804886662910402	2	3	True	False	True
chr4	.	.	44707752	44707926	.	-	.	GNPDA2	s	1.0	-0.6805891836996198	2	3	False	False	True
chr6	.	.	109442543	109442629	.	+	.	SMPD2	s	0.9985948016330561	0.4039081193937752	2	2	True	False	False
chr6	.	.	109441552	109441628	.	+	.	SMPD2	s	0.9983921605838594	0.3900589604513502	2	2	False	True	False
chr9	.	.	92256680	92256800	.	-	.	IARS1	s	0.9947811763467207	0.3140205564569617	5	5	True	False	True
chr14	.	.	56615944	56616027	.	+	.	TMEM260	s	0.9579838939876493	-0.3610501318515091	2	3	False	False	True
chr14	.	.	56618594	56618763	.	+	.	TMEM260	t	0.9931125997418252	0.4184140674128982	2	3	False	False	True
chr17	.	.	64480289	64480389	.	+	.	MILR1	s	0.9730732401757429	-0.44493497350716305	4	4	False	True	True
chrX	.	.	153953607	153953770	.	-	.	HCFC1	s	0.9999999999999961	-0.46921677987605376	3	2	False	True	False
chr2	.	.	96869187	96869414	.	-	.	SEMA4C	s	0.9999933915567338	-0.6774656993321033	3	3	False	True	True
chr16	.	.	853634	854706	.	-	.	LMF1	t	0.9999290262428625	0.530727847159299	2	3	False	False	True
chr2	.	.	190913193	190917046	.	+	.	GLS	s	1.0	-0.7477574683168593	3	4	False	False	True
chr2	.	.	190920215	190920248	.	+	.	GLS	t	0.9999999999877478	0.6241384540454772	3	4	False	False	True
chr2	.	.	241463899	241463980	.	+	.	FARP2	s	0.9954809065806242	0.49685103866711494	3	3	False	True	True
chr17	.	.	39200283	39200743	.	+	.	RPL19	s	0.9999905321305542	0.37692180654626656	5	2	True	True	False
chr5	.	.	96774484	96776551	.	-	.	ERAP1	s	1.0	0.9637413950679443	3	4	False	False	True
chr5	.	.	96771644	96771702	.	-	.	ERAP1	t	0.9999997233723956	0.9068401825841209	2	3	False	True	True
chr1	.	.	44800377	44800673	.	+	.	PLK3	s	0.9545030820603901	0.278885265896217	1	2	False	False	False
chr1	.	.	44803931	44804024	.	+	.	PLK3	s	1.0	0.5468963322638828	1	2	False	False	False
chr1	.	.	44805266	44805379	.	+	.	PLK3	s	0.9999999999998188	0.45682554135465797	1	2	False	False	False
chr1	.	.	44804339	44804501	.	+	.	PLK3	s	0.9999949952099871	-0.48634910555005006	2	3	False	False	True
chr1	.	.	44804163	44804246	.	+	.	PLK3	s	0.9999999999993171	-0.5900469570149192	1	2	False	False	False
chr1	.	.	44802955	44803153	.	+	.	PLK3	s	0.9999999584497821	-0.47707759514723574	2	3	False	False	True
chr1	.	.	44803600	44803691	.	+	.	PLK3	s	0.9999999999971282	0.5581553795940616	1	2	False	False	False
chr1	.	.	44802760	44802855	.	+	.	PLK3	s	0.9597867067958739	0.2903549941856499	1	2	False	False	False
chr2	.	.	27662179	27662281	.	-	.	SUPT7L	s	0.9999999999999927	-0.48256738762952056	5	3	False	True	True
chr_	.	.	4989890	4989929	.	strand_	.	INCA1	s	0.9808598996985374	-0.39069467509315453	2	2	False	True	False
chr2	.	.	113185365	113185440	.	+	.	PSD4	s	0.9728227259092037	0.2994111661939892	3	2	False	True	False
chr1	.	.	155061415	155061646	.	+	.	ADAM15	s	0.9999841695347714	0.5019374886955359	3	3	True	False	True
chr1	.	.	155061904	155062117	.	+	.	ADAM15	t	0.9925405547465312	-0.4058717232630418	2	3	False	False	True
chr1	.	.	155062245	155062369	.	+	.	ADAM15	t	0.9999999999999329	0.5568403147276546	6	5	True	False	True
chr14	.	.	103521073	103521434	.	-	.	CKB	s	0.9998028741971283	0.6273320329930796	3	3	True	False	True
chr17	.	.	6628117	6628741	.	-	.	KIAA0753	s	0.9972915383063228	0.4457969487624771	3	4	False	False	True
chr17	.	.	6623509	6623571	.	-	.	KIAA0753	t	0.967186146900355	0.37084145459814066	2	3	False	False	True
chr_	.	.	62664849	62664973	.	strand_	.	LBHD1	t	0.9508324553251977	-0.309334008135486	3	3	True	False	True
chr9	.	.	24851	25008	.	-	.	WASHC1	s	0.9700262692763407	0.32426416943066566	5	4	False	True	True
chr12	.	.	49105924	49105957	.	-	.	LMBR1L	t	0.9762845571338524	0.3056579744698521	2	3	False	False	True
chr6	.	.	143968907	143968978	.	-	.	PLAGL1	t	0.9932274401827936	-0.573743915685206	4	4	True	False	True
chr6	.	.	143940300	143942663	.	-	.	PLAGL1	t	0.9986648872714775	0.511598394517746	4	5	False	False	True
chr21	.	.	32759080	32759269	.	-	.	PAXBP1	s	0.9999999998203319	-0.37249231517176407	1	2	False	False	False
chr19	.	.	54105597	54105703	.	+	.	NDUFA3	t	0.9630104472206794	0.43690161441279485	3	3	False	True	True
chr21	.	.	46270401	46270563	.	-	.	MCM3AP	s	0.9543866827373357	0.27580951775739937	1	2	False	False	False
chr1	.	.	25988231	25988327	.	-	.	PAFAH2	t	0.9994358023359502	0.3749387383882035	3	3	True	False	True
chr1	.	.	25989448	25989601	.	-	.	PAFAH2	s	0.9990582533608868	0.36444981524882647	3	3	True	False	True
chr8	.	.	640404	640834	.	-	.	ERICH1	t	0.9594039350478231	-0.44613837956794156	3	4	False	False	True
chr8	.	.	671762	672204	.	-	.	ERICH1	s	0.9653724219757458	-0.39313349870214553	6	5	True	False	True
chr12	.	.	79806166	79806333	.	-	.	PPP1R12A	s	1.0	0.8055097259330779	2	3	False	False	True
chr12	.	.	79807226	79807330	.	-	.	PPP1R12A	s	0.9907057976475102	0.3083737366620154	4	4	False	True	True
chr12	.	.	79805592	79805768	.	-	.	PPP1R12A	t	0.9765171158918982	-0.2951253316074578	2	3	False	False	True
chr12	.	.	79798494	79798584	.	-	.	PPP1R12A	t	1.0	0.7778031418205336	3	4	False	False	True
chr3	.	.	52703799	52703928	.	-	.	GLT8D1	s	0.9708375152940791	-0.5466119115902821	1	2	False	False	False
chr3	.	.	51540364	51540499	.	+	.	RAD54L2	t	0.9627638558688787	-0.3800130098502043	2	3	False	False	True
chr3	.	.	51538719	51538915	.	+	.	RAD54L2	s	0.9523110587435839	-0.3313864647500816	5	5	False	True	True
chr12	.	.	30731343	30731510	.	-	.	CAPRIN2	t	0.960339940234919	0.2894327243372621	2	3	False	False	True
chr12	.	.	30754681	30754951	.	-	.	CAPRIN2	s	0.959385115434113	0.40239770528265073	7	3	True	True	True
chr9	.	.	136432479	136432586	.	-	.	INPP5E	s	0.9961975161360531	0.3964909950537953	1	2	False	False	False
chr7	.	.	151245460	151245671	.	-	.	SMARCD3	t	0.9997065259414041	0.5133448850075216	2	3	False	False	True
chr2	.	.	200419250	200419496	.	+	.	SPATS2L	s	0.9624391297643573	-0.34038521649583586	3	3	False	True	True
chr12	.	.	132756634	132756761	.	-	.	ANKLE2	t	0.9560543431952009	-0.46103596355248544	1	2	False	False	False
chr10	.	.	1056385	1056968	.	+	.	WDR37	s	0.9869286510399192	0.3979259120169807	5	4	True	False	True
chr6	.	.	30660032	30660242	.	-	.	DHX16	t	0.9975218061232278	0.33437912594569663	4	4	True	False	True
chr6	.	.	30662627	30662742	.	-	.	DHX16	s	0.9999995532358168	0.42541079034348195	2	3	False	False	True
